ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
172657713,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,17,0,25-44,M,BLACK HISPANIC,991528.0,213162.0,40.75176221900006,-73.97373329099996
172642830,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,32,0,25-44,M,BLACK,1001282.0,235517.0,40.81310734600004,-73.93847195399997
172641733,12/15/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,M,26,0,18-24,M,BLACK,995529.0,233572.0,40.80777807800007,-73.95925840299998
172641716,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,49,0,<18,M,WHITE HISPANIC,1024112.0,253384.0,40.86207351000007,-73.85589062599996
172629927,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,M,BLACK,1021116.0,257441.0,40.87322174900004,-73.86669955799994
172658655,12/15/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,B,42,0,45-64,M,WHITE HISPANIC,1010337.0,243009.0,40.83364865700002,-73.90573091799997
172658669,12/15/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,K,79,2,45-64,M,BLACK,999888.0,193014.0,40.69645001400005,-73.94360673699998
172659352,12/15/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,43,2,18-24,M,WHITE HISPANIC,1020753.0,238303.0,40.82069513400006,-73.86811629299996
172659353,12/15/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,B,44,0,25-44,M,WHITE HISPANIC,1004687.0,239413.0,40.823793548000026,-73.92615925299998
172659358,12/15/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,68,0,45-64,M,BLACK,977621.0,170160.0,40.63373217900005,-74.02388487699994
172659511,12/15/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,K,73,0,25-44,M,BLACK,1007466.0,186511.0,40.678584141000044,-73.91630091199994
172659603,12/15/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,2,45-64,M,BLACK,1004647.0,233823.0,40.80845065900007,-73.92632076799998
172659841,12/15/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 1950500,M,M,14,3,45-64,M,WHITE,986882.0,214802.0,40.75626620700007,-73.99050124799999
172629679,12/15/2017,849,"NY STATE LAWS,UNCLASSIFIED VIOLATION",677,OTHER STATE LAWS,LOC000000V,V,K,73,0,18-24,M,BLACK,1010719.0,186857.0,40.67952470300003,-73.90457153799997
172629930,12/15/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,90,0,25-44,M,WHITE HISPANIC,1002486.0,195516.0,40.70331244700003,-73.9342309
172639219,12/15/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200600,F,K,68,0,18-24,M,WHITE,978016.0,171958.0,40.638667594000026,-74.02246340399995
172629931,12/15/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,60,2,18-24,F,BLACK,988776.0,154674.0,40.59122761900005,-73.98370522199998
172629953,12/15/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1702500,F,Q,105,0,25-44,M,BLACK,1052702.0,183331.0,40.66962157200004,-73.75324465499993
172631666,12/15/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,40,1,25-44,M,BLACK,1011485.0,237929.0,40.819702045000035,-73.90160301699996
172634714,12/15/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,90,0,18-24,F,WHITE HISPANIC,1000300.0,198340.0,40.711067895000035,-73.94210826499993
172635195,12/15/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,K,77,0,18-24,M,BLACK,1002636.0,183650.0,40.67074268900007,-73.933722285
172637084,12/15/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,K,73,0,25-44,M,BLACK,1008974.0,185927.0,40.676977110000045,-73.91086627299995
172637085,12/15/2017,502,"CONTROLLED SUBSTANCE,POSSESS. 3",117,DANGEROUS DRUGS,PL 2201612,F,K,90,0,25-44,M,WHITE HISPANIC,1003021.0,197136.0,40.70775784700004,-73.93229683799996
172638409,12/15/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,72,0,45-64,M,ASIAN / PACIFIC ISLANDER,979306.0,172969.0,40.64144338700004,-74.017816097
172638416,12/15/2017,617,LOITERING FOR PROSTITUTION OR TO PATRONIZE,356,PROSTITUTION & RELATED OFFENSES,PL 2403703,M,Q,113,0,18-24,F,WHITE HISPANIC,1040611.0,190715.0,40.68997415500007,-73.79676854399997
172657722,12/15/2017,514,"CONTROLLED SUBSTANCE,SALE 2",117,DANGEROUS DRUGS,PL 2204101,F,Q,106,0,25-44,M,WHITE HISPANIC,1023841.0,184945.0,40.67422773900006,-73.85727348699999
172657727,12/15/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211500,M,Q,103,0,25-44,M,WHITE HISPANIC,1037301.0,194458.0,40.70026825900004,-73.80867460099995
172634725,12/15/2017,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,102,0,18-24,M,BLACK,1031076.0,193779.0,40.69843969400005,-73.83112953899997
172659379,12/15/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0,25-44,M,WHITE HISPANIC,942610.0,161384.0,40.609548526000026,-74.14997073499995
172655463,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,32,0,18-24,F,BLACK,999428.0,236544.0,40.815929553000046,-73.94516735699995
172655461,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,69,0,18-24,M,BLACK,1011642.0,176534.0,40.65118756400005,-73.90128574599999
172655445,12/15/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,B,52,0,18-24,M,WHITE HISPANIC,1017088.0,260895.0,40.88271780700006,-73.88124724999993
172651968,12/15/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2402500,M,Q,100,0,45-64,M,BLACK,1035354.0,152907.0,40.586231405000035,-73.81601112099996
172651952,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,67,0,45-64,M,BLACK,1005061.0,181045.0,40.66358717700007,-73.92498851699997
172651942,12/15/2017,197,COERCION 1,126,MISCELLANEOUS PENAL LAW,PL 1356502,F,B,44,0,25-44,M,BLACK,1006174.0,245765.0,40.841224391000026,-73.92076572399996
172650063,12/15/2017,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,M,6,1,18-24,M,BLACK,983985.0,205857.0,40.731714801000074,-74.00095761299998
172650056,12/15/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,83,0,25-44,M,BLACK HISPANIC,1007128.0,193705.0,40.69833089400004,-73.91749507299994
172650054,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,60,0,45-64,M,WHITE,988057.0,151538.0,40.582620261000045,-73.98629580399995
172650048,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,25-44,F,BLACK,1026486.0,262591.0,40.88733281800006,-73.84725001299995
172648373,12/15/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,S,120,0,25-44,M,BLACK,954652.0,170721.0,40.63522503300004,-74.106641643
172647022,12/15/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,115,0,45-64,M,WHITE HISPANIC,1021509.0,215004.0,40.756742537000044,-73.86551410899993
172644153,12/15/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,M,33,0,25-44,F,BLACK HISPANIC,1001889.0,245601.0,40.840783858000066,-73.93625260699997
172642823,12/15/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,M,23,2,25-44,M,WHITE HISPANIC,999580.0,228737.0,40.79450122500003,-73.94463604699997
172642821,12/15/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1701004,F,K,79,1,25-44,M,BLACK,998241.0,187165.0,40.68039860900007,-73.94955839299998
172641742,12/15/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510D,F,Q,103,0,45-64,M,WHITE HISPANIC,1041879.0,197084.0,40.707447364000075,-73.79214176799998
172637090,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,122,0,25-44,F,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997
172637088,12/15/2017,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,GRAND LARCENY,PL 1553005,F,Q,102,0,25-44,M,WHITE HISPANIC,1025266.0,189160.0,40.685790457000046,-73.85211063099996
172635030,12/15/2017,968,UNLICENSED OPERATOR,880,MOVING INFRACTIONS,VTL0509001,I,Q,114,0,18-24,M,WHITE HISPANIC,1009377.0,218666.0,40.766836582000046,-73.90929115599994
172635014,12/15/2017,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,K,75,0,25-44,M,BLACK,1013664.0,179815.0,40.66018670200003,-73.89398452999995
172634728,12/15/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,Q,107,0,18-24,M,WHITE HISPANIC,1040275.0,197792.0,40.709400953000056,-73.79792125699998
172657714,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,0,45-64,M,BLACK,999095.0,224575.0,40.78307848000002,-73.94639685599996
172659376,12/15/2017,565,"PROSTITUTION, PATRONIZING 4, 3",356,PROSTITUTION & RELATED OFFENSES,PL 2300400,M,Q,102,0,45-64,M,WHITE HISPANIC,1022613.0,188687.0,40.68450407700004,-73.86167919199994
172659509,12/15/2017,729,"FORGERY,ETC.,UNCLASSIFIED-FELONY",113,FORGERY,PL 1703000,F,K,81,0,18-24,F,BLACK,1000876.0,191779.0,40.69305842500006,-73.94004680099994
172659822,12/15/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,40,0,45-64,M,BLACK,1007034.0,236608.0,40.81608887400005,-73.917688689
172659622,12/15/2017,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LAW),LOC00000UM,M,M,18,0,18-24,M,WHITE HISPANIC,989798.0,216357.0,40.76053293700004,-73.97997466499999
172659624,12/15/2017,259,"MISCHIEF,CRIMINAL     UNCLASSIFIED 4TH DEG",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450001,M,M,19,0,45-64,M,BLACK,994767.0,217228.0,40.76291909400004,-73.96203655499993
172659629,12/15/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,111,0,25-44,M,ASIAN / PACIFIC ISLANDER,1048659.0,216392.0,40.76039613900008,-73.76750253499995
172659836,12/15/2017,563,PROSTITUTION,356,PROSTITUTION & RELATED OFFENSES,PL 2300000,M,M,25,0,18-24,M,BLACK,1002281.0,232565.0,40.805002942000044,-73.93487091499998
172659533,12/15/2017,568,"MARIJUANA, POSSESSION 1, 2 & 3",117,DANGEROUS DRUGS,PL 2212500,F,M,28,0,18-24,M,WHITE HISPANIC,997875.0,230878.0,40.80038048100005,-73.95078943299995
172659535,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,110,0,18-24,F,ASIAN / PACIFIC ISLANDER,1019840.0,206689.0,40.73392684100002,-73.87158239799999
172659616,12/15/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,M,17,97,25-44,M,UNKNOWN,992029.0,213332.0,40.752228400000035,-73.97192485799998
172659618,12/15/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,20,0,25-44,M,WHITE HISPANIC,988699.0,225459.0,40.78551617100004,-73.983935735
172659623,12/15/2017,848,"NY STATE LAWS,UNCLASSIFIED MISDEMEANOR",364,OTHER STATE LAWS (NON PENAL LAW),LOC00000UM,M,M,18,0,45-64,F,WHITE HISPANIC,990503.0,215519.0,40.758232371000084,-73.97743058499998
172659845,12/15/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,105,0,25-44,M,BLACK,1053736.0,199923.0,40.71515454600007,-73.74934615299998
172659537,12/15/2017,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,Q,115,0,25-44,F,BLACK,1018744.0,220005.0,40.770480201000055,-73.87546877399996
172659848,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,18-24,F,BLACK,1030092.0,220250.0,40.77110109700004,-73.83449783599998
172660682,12/15/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,M,14,3,25-44,F,BLACK HISPANIC,986882.0,214802.0,40.75626620700007,-73.99050124799999
172660690,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,18-24,F,BLACK,1030092.0,220250.0,40.77110109700004,-73.83449783599998
172659828,12/15/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,K,77,0,<18,F,BLACK,1003485.0,184732.0,40.673710733000064,-73.93065866299997
172659849,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,18-24,F,BLACK,1030092.0,220250.0,40.77110109700004,-73.83449783599998
172659817,12/15/2017,565,"PROSTITUTION, PATRONIZING 4, 3",356,PROSTITUTION & RELATED OFFENSES,PL 2300400,M,B,47,0,25-44,M,BLACK,1024347.0,257639.0,40.87375111100005,-73.85501558599998
172659617,12/15/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,M,25,2,18-24,M,BLACK,1002426.0,231368.0,40.80171720800007,-73.93435039399996
172659615,12/15/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,M,33,0,25-44,M,BLACK HISPANIC,1001452.0,248252.0,40.84806093700007,-73.93782516199997
172659602,12/15/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,48,0,25-44,M,WHITE HISPANIC,1016871.0,246796.0,40.84402114800002,-73.88210062299999
172634709,12/15/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,44,0,25-44,F,BLACK HISPANIC,1008704.0,243454.0,40.83487472600007,-73.91163045999998
172629692,12/15/2017,565,"PROSTITUTION, PATRONIZING 4, 3",356,PROSTITUTION & RELATED OFFENSES,PL 2300400,M,Q,115,0,45-64,M,WHITE HISPANIC,1015074.0,211646.0,40.747550457000045,-73.88875677499993
172644148,12/15/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,K,76,0,45-64,M,WHITE HISPANIC,984869.0,185103.0,40.67474991700004,-73.99776989499998
172657705,12/15/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,K,79,0,18-24,M,BLACK,999507.0,190206.0,40.688743368000075,-73.94498708099997
172650066,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,10,0,25-44,M,WHITE,984736.0,210927.0,40.74563068700007,-73.99824751199996
172655464,12/15/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,M,13,0,25-44,M,BLACK,987411.0,211078.0,40.74604459300008,-73.98859357299993
172656664,12/15/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,41,1,25-44,M,BLACK,1014468.0,238156.0,40.82031539600007,-73.89082460299994
172656674,12/15/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,K,79,0,45-64,M,BLACK,999792.0,188337.0,40.683612895000074,-73.94396372699998
172656698,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,100,0,45-64,M,WHITE HISPANIC,1031084.0,151149.0,40.581429640000074,-73.83139659299998
172657683,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,44,0,25-44,M,BLACK HISPANIC,1006537.0,244511.0,40.83778161800007,-73.91945797099999
172657685,12/15/2017,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",117,DANGEROUS DRUGS,PL 2200601,F,B,44,0,<18,M,BLACK,1004315.0,243965.0,40.83628833500006,-73.92748973599998
172657692,12/15/2017,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",235,DANGEROUS DRUGS,PL 2205002,M,K,75,0,45-64,M,BLACK,1018017.0,180049.0,40.660813449000045,-73.87829385299993
172657695,12/15/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,K,75,0,25-44,M,BLACK,1015716.0,184348.0,40.67262171700002,-73.88656735499995
172657717,12/15/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553500,F,M,18,0,25-44,M,WHITE HISPANIC,988211.0,218129.0,40.765397475000036,-73.98570226399994
172656672,12/15/2017,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTER,PL 1252501,F,K,73,0,25-44,M,BLACK,1008228.0,183789.0,40.67111083400005,-73.91356336299998
172657720,12/15/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,Q,106,0,25-44,M,WHITE HISPANIC,1023731.0,185499.0,40.675748834000046,-73.857666797
172658659,12/15/2017,501,"CONTROLLED SUBSTANCE,POSSESS. 2",117,DANGEROUS DRUGS,PL 2201806,F,B,44,0,25-44,M,BLACK HISPANIC,1006195.0,240321.0,40.82628213200008,-73.92070763799995
172658660,12/15/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1554001,F,K,84,0,25-44,M,WHITE,987042.0,193563.0,40.697970267000066,-73.98993253599998
172658678,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,110,0,18-24,M,BLACK HISPANIC,1019840.0,206689.0,40.73392684100002,-73.87158239799999
172659351,12/15/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,46,0,18-24,M,BLACK,1012248.0,251807.0,40.857790719000036,-73.89878841299998
172659367,12/15/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,19,0,25-44,F,BLACK,996216.0,221621.0,40.77497489600006,-73.95679804799995
172659506,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,25-44,M,WHITE HISPANIC,1008691.0,238872.0,40.82229848500003,-73.91169413099993
172659512,12/15/2017,244,"BURGLARY,UNCLASSIFIED,UNKNOWN TIME",107,BURGLARY,PL 1402000,F,K,61,0,25-44,M,WHITE,995118.0,155709.0,40.59406298000005,-73.96086869299995
172659532,12/15/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,23,0,18-24,M,BLACK,1000102.0,229680.0,40.79708858400005,-73.94274857999993
172648367,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,109,0,25-44,M,WHITE,1031677.0,215516.0,40.75809915100007,-73.82880891699995
172645652,12/15/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,M,14,0,18-24,M,ASIAN / PACIFIC ISLANDER,987310.0,212945.0,40.751169074000074,-73.98895722599997
172645650,12/15/2017,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2155003,M,M,18,0,25-44,M,WHITE,988211.0,218129.0,40.765397475000036,-73.98570226399994
172644137,12/15/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,73,0,45-64,M,BLACK,1008228.0,183789.0,40.67111083400005,-73.91356336299998
172631667,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,F,WHITE HISPANIC,1017838.0,247122.0,40.84491229600008,-73.87860400299998
172645645,12/15/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,60,0,25-44,M,BLACK,987828.0,148671.0,40.57475100400006,-73.98712174699995
172631688,12/15/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,114,0,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,1005363.0,216621.0,40.761234082000044,-73.92378840199996
172645639,12/15/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,44,0,25-44,M,BLACK,1009088.0,244635.0,40.83811515600007,-73.91023840299994
172634727,12/15/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,104,0,25-44,M,WHITE HISPANIC,1020124.0,197063.0,40.70750466800007,-73.87060894799998
172635017,12/15/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,14,1,18-24,M,WHITE HISPANIC,987866.0,214721.0,40.75604353500006,-73.98694954399997
172635026,12/15/2017,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401000,M,Q,107,0,18-24,M,BLACK,1040275.0,197792.0,40.709400953000056,-73.79792125699998
172645637,12/15/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,B,46,0,25-44,M,BLACK,1011043.0,248623.0,40.84905532900007,-73.90315722199995
172635203,12/15/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0,45-64,M,WHITE HISPANIC,963152.0,171634.0,40.63775534800004,-74.07601941699994
172644134,12/15/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,2,18-24,F,BLACK HISPANIC,1005874.0,236171.0,40.81489234700007,-73.92188087799997
172638403,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,B,49,0,<18,M,WHITE HISPANIC,1024392.0,253378.0,40.862055773000066,-73.85487839499996
172641739,12/15/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,M,24,1,25-44,M,BLACK,992062.0,228791.0,40.79465928500008,-73.97178778199999
172638410,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,78,0,25-44,F,WHITE HISPANIC,988377.0,182866.0,40.66860891300007,-73.98512461899996
172638418,12/15/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,102,0,25-44,M,WHITE,1031076.0,193779.0,40.69843969400005,-73.83112953899997
172639218,12/15/2017,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",117,DANGEROUS DRUGS,PL 2201601,F,B,41,0,25-44,M,WHITE HISPANIC,1013775.0,238190.0,40.820411060000026,-73.89332824199995
172641712,12/15/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,42,0,<18,F,BLACK,1008691.0,238872.0,40.82229848500003,-73.91169413099993
172641728,12/15/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 24030M1,M,M,23,0,25-44,F,BLACK HISPANIC,998829.0,226859.0,40.78934789300007,-73.94735241299998
172641744,12/15/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,105,0,18-24,M,BLACK,1056844.0,185078.0,40.674383681000045,-73.73829478299997
172642835,12/15/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,S,121,0,18-24,F,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994
172659606,12/15/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,69,2,18-24,M,BLACK,1014231.0,175932.0,40.64952682000006,-73.89195815399995
172659631,12/15/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 1950500,M,Q,113,11,25-44,M,WHITE HISPANIC,1046315.0,187088.0,40.67998073800004,-73.77623390699993
172659850,12/15/2017,505,"CONTROLLED SUBSTANCE, POSSESSION 4",117,DANGEROUS DRUGS,PL 2200902,F,Q,114,0,45-64,M,BLACK,1001621.0,212692.0,40.750458122000055,-73.93730630199997
